song,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Not Falling Apart,Maroon 5,0.758,0.714,7,-5.027,1,0.0382,0.00788,1.34e-06,0.0636,0.403,119.971,audio_features,6RFxg84B3wA2zUs9RrVOTZ,spotify:track:6RFxg84B3wA2zUs9RrVOTZ,https://api.spotify.com/v1/tracks/6RFxg84B3wA2zUs9RrVOTZ,https://api.spotify.com/v1/audio-analysis/6RFxg84B3wA2zUs9RrVOTZ,243627,4
Amsterdam,Coldplay,0.269,0.176,3,-10.463,1,0.0296,0.836,0.0343,0.122,0.105,78.861,audio_features,2uQ4px5SPONsgcUpulywIQ,spotify:track:2uQ4px5SPONsgcUpulywIQ,https://api.spotify.com/v1/tracks/2uQ4px5SPONsgcUpulywIQ,https://api.spotify.com/v1/audio-analysis/2uQ4px5SPONsgcUpulywIQ,319360,4
On A Plain,Nirvana,0.428,0.946,2,-4.674,1,0.102,0.000119,3.37e-06,0.141,0.358,133.26,audio_features,651koV4RRMMX6NDbW1ElwP,spotify:track:651koV4RRMMX6NDbW1ElwP,https://api.spotify.com/v1/tracks/651koV4RRMMX6NDbW1ElwP,https://api.spotify.com/v1/audio-analysis/651koV4RRMMX6NDbW1ElwP,194427,4
Lovely Ladies,Les Misérables - 10th Anniversary Concert,0.503,0.209,5,-18.461,1,0.415,0.852,0,0.478,0.522,160.117,audio_features,1prSYHFsg1vJKdb3ywyg2a,spotify:track:1prSYHFsg1vJKdb3ywyg2a,https://api.spotify.com/v1/tracks/1prSYHFsg1vJKdb3ywyg2a,https://api.spotify.com/v1/audio-analysis/1prSYHFsg1vJKdb3ywyg2a,128040,4
New Morning,Sabrina Malheiros,0.606,0.72,8,-8.189,1,0.0379,0.632,0.619,0.126,0.661,116.021,audio_features,5BeSlVcfOYlX3q4ZcpjZaK,spotify:track:5BeSlVcfOYlX3q4ZcpjZaK,https://api.spotify.com/v1/tracks/5BeSlVcfOYlX3q4ZcpjZaK,https://api.spotify.com/v1/audio-analysis/5BeSlVcfOYlX3q4ZcpjZaK,252667,4
Falling Or Flying,Grace Potter and the Nocturnals,0.345,0.339,9,-9.701,1,0.0316,0.0634,0.000198,0.312,0.109,138.146,audio_features,7aokPpwjDPms1bKMWgKINz,spotify:track:7aokPpwjDPms1bKMWgKINz,https://api.spotify.com/v1/tracks/7aokPpwjDPms1bKMWgKINz,https://api.spotify.com/v1/audio-analysis/7aokPpwjDPms1bKMWgKINz,297533,4
Behind The Sea [Live In Chicago],Panic At The Disco,0.598,0.273,4,-8.015,1,0.0341,0.867,0,0.137,0.347,160.118,audio_features,0E56lu4IOGOhygjIPC2r1r,spotify:track:0E56lu4IOGOhygjIPC2r1r,https://api.spotify.com/v1/tracks/0E56lu4IOGOhygjIPC2r1r,https://api.spotify.com/v1/audio-analysis/0E56lu4IOGOhygjIPC2r1r,143427,4
Swing Life Away,Rise Against,0.477,0.426,6,-6.961,1,0.043,0.544,0,0.0903,0.789,184.866,audio_features,6GrrkiCRO3HYdgRpO4eKEL,spotify:track:6GrrkiCRO3HYdgRpO4eKEL,https://api.spotify.com/v1/tracks/6GrrkiCRO3HYdgRpO4eKEL,https://api.spotify.com/v1/audio-analysis/6GrrkiCRO3HYdgRpO4eKEL,200067,3
Old Flame,Arcade Fire,0.339,0.79,2,-7.611,1,0.0311,0.000624,0.0913,0.266,0.492,133.674,audio_features,6DJx9OKnfpvebBhwRHUGEL,spotify:track:6DJx9OKnfpvebBhwRHUGEL,https://api.spotify.com/v1/tracks/6DJx9OKnfpvebBhwRHUGEL,https://api.spotify.com/v1/audio-analysis/6DJx9OKnfpvebBhwRHUGEL,239307,4
Make This Go On Forever,Snow Patrol,0.38,0.442,11,-7.165,1,0.0295,0.179,7.68e-05,0.111,0.0638,177.942,audio_features,4Qz2UOSuIpPg73vQ8XObif,spotify:track:4Qz2UOSuIpPg73vQ8XObif,https://api.spotify.com/v1/tracks/4Qz2UOSuIpPg73vQ8XObif,https://api.spotify.com/v1/audio-analysis/4Qz2UOSuIpPg73vQ8XObif,347333,4
A Warning (Dub),Thievery Corporation,0.651,0.441,4,-16.537,0,0.183,0.01,0.762,0.108,0.865,184.014,audio_features,0fMwv2Bzb90xkNHRK3PNvl,spotify:track:0fMwv2Bzb90xkNHRK3PNvl,https://api.spotify.com/v1/tracks/0fMwv2Bzb90xkNHRK3PNvl,https://api.spotify.com/v1/audio-analysis/0fMwv2Bzb90xkNHRK3PNvl,135613,4
Company,Third Eye Blind,0.403,0.898,8,-3.145,1,0.0514,0.0127,1.64e-06,0.124,0.578,164.951,audio_features,72FsXvvIe3XimrXQcZ706n,spotify:track:72FsXvvIe3XimrXQcZ706n,https://api.spotify.com/v1/tracks/72FsXvvIe3XimrXQcZ706n,https://api.spotify.com/v1/audio-analysis/72FsXvvIe3XimrXQcZ706n,190834,4
The \'59 Sound,The Gaslight Anthem,0.423,0.943,10,-3.962,1,0.0941,0.00119,5.08e-06,0.263,0.404,168.024,audio_features,5872goUpkJgh11uslHaa2G,spotify:track:5872goUpkJgh11uslHaa2G,https://api.spotify.com/v1/tracks/5872goUpkJgh11uslHaa2G,https://api.spotify.com/v1/audio-analysis/5872goUpkJgh11uslHaa2G,189987,4
Death By Chocolate,Sia,0.47,0.401,5,-7.194,1,0.0286,0.586,0.000138,0.178,0.167,103.194,audio_features,3bcGux71KANXSsGPODKz5A,spotify:track:3bcGux71KANXSsGPODKz5A,https://api.spotify.com/v1/tracks/3bcGux71KANXSsGPODKz5A,https://api.spotify.com/v1/audio-analysis/3bcGux71KANXSsGPODKz5A,302600,3
Motion Sickness,Bright Eyes,0.266,0.314,9,-13.918,0,0.0316,0.34,0.353,0.945,0.198,79.023,audio_features,7gKJU7VGnMxCEYYcsf8gut,spotify:track:7gKJU7VGnMxCEYYcsf8gut,https://api.spotify.com/v1/tracks/7gKJU7VGnMxCEYYcsf8gut,https://api.spotify.com/v1/audio-analysis/7gKJU7VGnMxCEYYcsf8gut,380173,4
Besame,Camila,0.258,0.385,6,-8.143,0,0.033,0.0527,0,0.0802,0.174,174.167,audio_features,4LjyEL2sAQU7QZPC6GuTf6,spotify:track:4LjyEL2sAQU7QZPC6GuTf6,https://api.spotify.com/v1/tracks/4LjyEL2sAQU7QZPC6GuTf6,https://api.spotify.com/v1/audio-analysis/4LjyEL2sAQU7QZPC6GuTf6,252293,3
From Off To On,The Knife,0.564,0.149,7,-19.853,0,0.0342,0.89,0.307,0.107,0.753,192.014,audio_features,0rlZWBgX1i88RYA00P5pwg,spotify:track:0rlZWBgX1i88RYA00P5pwg,https://api.spotify.com/v1/tracks/0rlZWBgX1i88RYA00P5pwg,https://api.spotify.com/v1/audio-analysis/0rlZWBgX1i88RYA00P5pwg,238000,4
Driving Home For Christmas,Chris Rea,0.497,0.661,9,-9.047,1,0.0361,0.328,0.000317,0.211,0.894,180.225,audio_features,3Z3QhZAZpqwZa1phsbQ3JZ,spotify:track:3Z3QhZAZpqwZa1phsbQ3JZ,https://api.spotify.com/v1/tracks/3Z3QhZAZpqwZa1phsbQ3JZ,https://api.spotify.com/v1/audio-analysis/3Z3QhZAZpqwZa1phsbQ3JZ,240213,4
Sail Away,David Gray,0.651,0.568,0,-7.882,0,0.0399,0.119,3.48e-06,0.316,0.188,134.828,audio_features,7w5GAUVhimHVPSwTsPnxq5,spotify:track:7w5GAUVhimHVPSwTsPnxq5,https://api.spotify.com/v1/tracks/7w5GAUVhimHVPSwTsPnxq5,https://api.spotify.com/v1/audio-analysis/7w5GAUVhimHVPSwTsPnxq5,315373,4
Hoy Me Voy,Juanes,0.635,0.88,4,-4.446,1,0.0463,0.0241,0,0.0823,0.596,93.953,audio_features,65xf2cEViaRvXi7xBYGTOQ,spotify:track:65xf2cEViaRvXi7xBYGTOQ,https://api.spotify.com/v1/tracks/65xf2cEViaRvXi7xBYGTOQ,https://api.spotify.com/v1/audio-analysis/65xf2cEViaRvXi7xBYGTOQ,203733,4
At The Bottom Of Everything,Bright Eyes,0.514,0.489,0,-9.773,1,0.0972,0.71,0,0.37,0.784,106.465,audio_features,39Mzqwp2PBwMy61CVTuLDl,spotify:track:39Mzqwp2PBwMy61CVTuLDl,https://api.spotify.com/v1/tracks/39Mzqwp2PBwMy61CVTuLDl,https://api.spotify.com/v1/audio-analysis/39Mzqwp2PBwMy61CVTuLDl,273887,4
Homecoming,Hey Monday,0.393,0.958,2,-2.102,1,0.0871,0.00966,0,0.214,0.323,150.074,audio_features,4X8KnalmdKJE4C0vMb8CmD,spotify:track:4X8KnalmdKJE4C0vMb8CmD,https://api.spotify.com/v1/tracks/4X8KnalmdKJE4C0vMb8CmD,https://api.spotify.com/v1/audio-analysis/4X8KnalmdKJE4C0vMb8CmD,238733,4
PUSSY,Rammstein,0.573,0.773,7,-4.629,1,0.0442,0.00158,0.0957,0.0734,0.541,134.977,audio_features,0EAKf1NdBfTiK1idL7yLTg,spotify:track:0EAKf1NdBfTiK1idL7yLTg,https://api.spotify.com/v1/tracks/0EAKf1NdBfTiK1idL7yLTg,https://api.spotify.com/v1/audio-analysis/0EAKf1NdBfTiK1idL7yLTg,239080,4
I Just Don\'t Think I\'ll Ever Get Over You,Colin Hay,0.542,0.124,0,-19.375,1,0.0341,0.84,0.0878,0.101,0.264,79.258,audio_features,2IR01O6kw4IB68hcV9FWYN,spotify:track:2IR01O6kw4IB68hcV9FWYN,https://api.spotify.com/v1/tracks/2IR01O6kw4IB68hcV9FWYN,https://api.spotify.com/v1/audio-analysis/2IR01O6kw4IB68hcV9FWYN,328560,4
Pass The Dutchie,Musical Youth,0.805,0.418,7,-14.374,1,0.0979,0.459,0,0.288,0.966,149.724,audio_features,1BkY0N8ChFk2mdLbAUu8ZK,spotify:track:1BkY0N8ChFk2mdLbAUu8ZK,https://api.spotify.com/v1/tracks/1BkY0N8ChFk2mdLbAUu8ZK,https://api.spotify.com/v1/audio-analysis/1BkY0N8ChFk2mdLbAUu8ZK,205427,4
Speed Trials,Elliott Smith,0.638,0.377,0,-13.139,1,0.0312,0.794,0.586,0.106,0.33,102.763,audio_features,4ePiNo6s2nZdxP26A0ATau,spotify:track:4ePiNo6s2nZdxP26A0ATau,https://api.spotify.com/v1/tracks/4ePiNo6s2nZdxP26A0ATau,https://api.spotify.com/v1/audio-analysis/4ePiNo6s2nZdxP26A0ATau,181293,4
When You Wish Upon A Star,Louis Armstrong,0.358,0.138,7,-18.119,0,0.0397,0.896,0.039,0.388,0.354,112.488,audio_features,3HinJ3s0od3VvbdEmFYx9c,spotify:track:3HinJ3s0od3VvbdEmFYx9c,https://api.spotify.com/v1/tracks/3HinJ3s0od3VvbdEmFYx9c,https://api.spotify.com/v1/audio-analysis/3HinJ3s0od3VvbdEmFYx9c,265067,4
It Kills Me,Melanie Fiona,0.618,0.764,8,-4.375,1,0.0411,0.228,0,0.0972,0.479,107.452,audio_features,6qU37BgVfPhpb2rhYzZWrF,spotify:track:6qU37BgVfPhpb2rhYzZWrF,https://api.spotify.com/v1/tracks/6qU37BgVfPhpb2rhYzZWrF,https://api.spotify.com/v1/audio-analysis/6qU37BgVfPhpb2rhYzZWrF,250413,4
Everybody Loves Me,OneRepublic,0.578,0.907,4,-4.869,1,0.0895,0.0229,0,0.557,0.66,170.04,audio_features,0Q0Vl9fKJF5MDxfVKbD78e,spotify:track:0Q0Vl9fKJF5MDxfVKbD78e,https://api.spotify.com/v1/tracks/0Q0Vl9fKJF5MDxfVKbD78e,https://api.spotify.com/v1/audio-analysis/0Q0Vl9fKJF5MDxfVKbD78e,214400,4
I Think Ur A Contra,Vampire Weekend,0.365,0.329,0,-12.848,1,0.0394,0.924,0.0729,0.0819,0.191,140.097,audio_features,68PE0YDpmT84jQ0bXw1OPc,spotify:track:68PE0YDpmT84jQ0bXw1OPc,https://api.spotify.com/v1/tracks/68PE0YDpmT84jQ0bXw1OPc,https://api.spotify.com/v1/audio-analysis/68PE0YDpmT84jQ0bXw1OPc,269160,3
A Ti,Sin Bandera,0.65,0.574,2,-7.82,1,0.0393,0.687,8.44e-06,0.123,0.232,122.414,audio_features,1EtN1I3hbkuIl6zka9XhJ3,spotify:track:1EtN1I3hbkuIl6zka9XhJ3,https://api.spotify.com/v1/tracks/1EtN1I3hbkuIl6zka9XhJ3,https://api.spotify.com/v1/audio-analysis/1EtN1I3hbkuIl6zka9XhJ3,218960,4
Volvere,Corazones Estrangulados,0.502,0.832,10,-5.473,0,0.0291,0.102,0.00049,0.181,0.65,154.057,audio_features,4wjOV5Xv5AVyVl92UNmIHW,spotify:track:4wjOV5Xv5AVyVl92UNmIHW,https://api.spotify.com/v1/tracks/4wjOV5Xv5AVyVl92UNmIHW,https://api.spotify.com/v1/audio-analysis/4wjOV5Xv5AVyVl92UNmIHW,234667,4
Frances Farmer Will Have Her Revenge On Seattle,Nirvana,0.482,0.723,10,-10.08,0,0.0425,5.66e-05,0.000432,0.0939,0.554,117.051,audio_features,06B04lID9HGPwPWwBkTQfU,spotify:track:06B04lID9HGPwPWwBkTQfU,https://api.spotify.com/v1/tracks/06B04lID9HGPwPWwBkTQfU,https://api.spotify.com/v1/audio-analysis/06B04lID9HGPwPWwBkTQfU,250013,4
Cry Me A River,Justin Timberlake,0.624,0.654,8,-6.582,0,0.183,0.577,0,0.104,0.564,73.898,audio_features,7Lf7oSEVdzZqTA0kEDSlS5,spotify:track:7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/tracks/7Lf7oSEVdzZqTA0kEDSlS5,https://api.spotify.com/v1/audio-analysis/7Lf7oSEVdzZqTA0kEDSlS5,288333,4
Everything About You,Ugly Kid Joe,0.522,0.79,1,-7.943,1,0.0627,0.00936,0,0.0881,0.743,122.585,audio_features,3YgkTpILtOWngT7PVHg8kO,spotify:track:3YgkTpILtOWngT7PVHg8kO,https://api.spotify.com/v1/tracks/3YgkTpILtOWngT7PVHg8kO,https://api.spotify.com/v1/audio-analysis/3YgkTpILtOWngT7PVHg8kO,260200,4
Starlight,Muse,0.55,0.874,4,-4.046,1,0.0321,0.000436,1.02e-05,0.206,0.318,121.61,audio_features,3skn2lauGk7Dx6bVIt5DVj,spotify:track:3skn2lauGk7Dx6bVIt5DVj,https://api.spotify.com/v1/tracks/3skn2lauGk7Dx6bVIt5DVj,https://api.spotify.com/v1/audio-analysis/3skn2lauGk7Dx6bVIt5DVj,240213,4
Narc,Interpol,0.555,0.881,7,-2.332,1,0.0332,0.0598,0.628,0.369,0.676,118.671,audio_features,74tnaKUsXIXeY3ryb9pfjG,spotify:track:74tnaKUsXIXeY3ryb9pfjG,https://api.spotify.com/v1/tracks/74tnaKUsXIXeY3ryb9pfjG,https://api.spotify.com/v1/audio-analysis/74tnaKUsXIXeY3ryb9pfjG,247907,4
Low,Coldplay,0.466,0.882,4,-8.962,0,0.0442,0.0224,0.0264,0.342,0.502,132.086,audio_features,1BBtng1KOF0JuC6bSNgGmp,spotify:track:1BBtng1KOF0JuC6bSNgGmp,https://api.spotify.com/v1/tracks/1BBtng1KOF0JuC6bSNgGmp,https://api.spotify.com/v1/audio-analysis/1BBtng1KOF0JuC6bSNgGmp,332105,4
Kotov Syndrome,Rise Against,0.207,0.988,5,-2.281,0,0.111,0.00033,0,0.123,0.441,156.186,audio_features,0iCYiErdXflEjqBt6qgSYd,spotify:track:0iCYiErdXflEjqBt6qgSYd,https://api.spotify.com/v1/tracks/0iCYiErdXflEjqBt6qgSYd,https://api.spotify.com/v1/audio-analysis/0iCYiErdXflEjqBt6qgSYd,184760,4
One Of Those Days,Chesney Hawkes,0.506,0.651,9,-12.976,1,0.0316,0.0177,0,0.0946,0.746,155.157,audio_features,0G6j0hPd6WpH0dCBofp1aP,spotify:track:0G6j0hPd6WpH0dCBofp1aP,https://api.spotify.com/v1/tracks/0G6j0hPd6WpH0dCBofp1aP,https://api.spotify.com/v1/audio-analysis/0G6j0hPd6WpH0dCBofp1aP,188600,4
Superfresh,Boys Noize,0.827,0.729,6,-7.473,1,0.167,0.000393,0.0671,0.0881,0.708,127.979,audio_features,0Gr6cCV4vZIfPfVKNdwuUA,spotify:track:0Gr6cCV4vZIfPfVKNdwuUA,https://api.spotify.com/v1/tracks/0Gr6cCV4vZIfPfVKNdwuUA,https://api.spotify.com/v1/audio-analysis/0Gr6cCV4vZIfPfVKNdwuUA,318973,4
I Feel So,Box Car Racer,0.334,0.964,2,-3.779,1,0.172,0.0472,0.00249,0.323,0.232,142.75,audio_features,1Igy3egsujfV4WphlW0B7K,spotify:track:1Igy3egsujfV4WphlW0B7K,https://api.spotify.com/v1/tracks/1Igy3egsujfV4WphlW0B7K,https://api.spotify.com/v1/audio-analysis/1Igy3egsujfV4WphlW0B7K,270867,5
Lonely,Akon,0.634,0.526,5,-7.881,0,0.0333,0.339,0,0.257,0.623,90.087,audio_features,4v7DCN09hgXkKazefkznDQ,spotify:track:4v7DCN09hgXkKazefkznDQ,https://api.spotify.com/v1/tracks/4v7DCN09hgXkKazefkznDQ,https://api.spotify.com/v1/audio-analysis/4v7DCN09hgXkKazefkznDQ,235800,4
Alone With You,Deadmau5,0.703,0.563,1,-10.63,1,0.0389,0.0281,0.898,0.0959,0.399,127.987,audio_features,0ZvFGJ1L6pWqsjCv1fMsJx,spotify:track:0ZvFGJ1L6pWqsjCv1fMsJx,https://api.spotify.com/v1/tracks/0ZvFGJ1L6pWqsjCv1fMsJx,https://api.spotify.com/v1/audio-analysis/0ZvFGJ1L6pWqsjCv1fMsJx,450001,4
Rhode Island Is Famous For You,Erin McKeown,0.538,0.591,5,-5.088,1,0.0659,0.424,0,0.356,0.908,112.069,audio_features,3WAgGnVRAP6ZVtdd4EVwmA,spotify:track:3WAgGnVRAP6ZVtdd4EVwmA,https://api.spotify.com/v1/tracks/3WAgGnVRAP6ZVtdd4EVwmA,https://api.spotify.com/v1/audio-analysis/3WAgGnVRAP6ZVtdd4EVwmA,166026,4
Jailbreak,Charttraxx Karaoke,0.479,0.684,7,-3.744,1,0.0341,0.000304,0.211,0.0908,0.248,121.944,audio_features,4DmeqgKuGPC0cJi69lN87k,spotify:track:4DmeqgKuGPC0cJi69lN87k,https://api.spotify.com/v1/tracks/4DmeqgKuGPC0cJi69lN87k,https://api.spotify.com/v1/audio-analysis/4DmeqgKuGPC0cJi69lN87k,227700,4
Breathe,Alexi Murdoch,0.648,0.309,9,-13.944,0,0.039,0.865,0.0797,0.107,0.534,98.802,audio_features,4a4LoPlH6ASTTZ926Rg2OW,spotify:track:4a4LoPlH6ASTTZ926Rg2OW,https://api.spotify.com/v1/tracks/4a4LoPlH6ASTTZ926Rg2OW,https://api.spotify.com/v1/audio-analysis/4a4LoPlH6ASTTZ926Rg2OW,257307,4
The Places You Have Come To Fear The Most,Dashboard Confessional,0.562,0.476,6,-10.846,1,0.0339,0.76,0,0.0597,0.71,90.968,audio_features,4JhAca70mhoRHW92wTuTmM,spotify:track:4JhAca70mhoRHW92wTuTmM,https://api.spotify.com/v1/tracks/4JhAca70mhoRHW92wTuTmM,https://api.spotify.com/v1/audio-analysis/4JhAca70mhoRHW92wTuTmM,174493,4
High School Musical,High School Musical Cast,0.529,0.931,0,-3.022,1,0.102,0.241,0,0.411,0.624,165.054,audio_features,5m4RHs0THdfyn579MONxcV,spotify:track:5m4RHs0THdfyn579MONxcV,https://api.spotify.com/v1/tracks/5m4RHs0THdfyn579MONxcV,https://api.spotify.com/v1/audio-analysis/5m4RHs0THdfyn579MONxcV,231093,4
A Sisters Social Agony,Camera Obscura,0.397,0.44,2,-10.0,1,0.0266,0.714,0.00278,0.0907,0.226,93.932,audio_features,6Op6DvUq5QwrLqAoRF4F6E,spotify:track:6Op6DvUq5QwrLqAoRF4F6E,https://api.spotify.com/v1/tracks/6Op6DvUq5QwrLqAoRF4F6E,https://api.spotify.com/v1/audio-analysis/6Op6DvUq5QwrLqAoRF4F6E,239200,3
Play That Funky Music,Wild Cherry,0.814,0.672,9,-12.068,1,0.0619,0.0435,0,0.061,0.933,109.394,audio_features,5uuJruktM9fMdN9Va0DUMl,spotify:track:5uuJruktM9fMdN9Va0DUMl,https://api.spotify.com/v1/tracks/5uuJruktM9fMdN9Va0DUMl,https://api.spotify.com/v1/audio-analysis/5uuJruktM9fMdN9Va0DUMl,300000,4
Please Read The Letter,Robert Plant & Alison Krauss,0.517,0.518,9,-8.66,1,0.0371,0.202,0.434,0.16,0.465,143.224,audio_features,1m5N9YCZL4BXuSXdYmhRaj,spotify:track:1m5N9YCZL4BXuSXdYmhRaj,https://api.spotify.com/v1/tracks/1m5N9YCZL4BXuSXdYmhRaj,https://api.spotify.com/v1/audio-analysis/1m5N9YCZL4BXuSXdYmhRaj,353227,4
Take Care,Beach House,0.568,0.865,1,-7.401,1,0.0289,0.472,0.000425,0.0845,0.421,110.85,audio_features,1igtKwX3EHjN95HanbkHNg,spotify:track:1igtKwX3EHjN95HanbkHNg,https://api.spotify.com/v1/tracks/1igtKwX3EHjN95HanbkHNg,https://api.spotify.com/v1/audio-analysis/1igtKwX3EHjN95HanbkHNg,348440,3
If You\'re Into It,Flight Of The Conchords,0.837,0.268,0,-10.448,1,0.136,0.404,0,0.125,0.664,120.062,audio_features,1dQYJfmGcHgXe8moni2D7k,spotify:track:1dQYJfmGcHgXe8moni2D7k,https://api.spotify.com/v1/tracks/1dQYJfmGcHgXe8moni2D7k,https://api.spotify.com/v1/audio-analysis/1dQYJfmGcHgXe8moni2D7k,105787,4
Wrong Turn,Jack Johnson,0.671,0.319,0,-15.488,1,0.0357,0.898,0.00291,0.112,0.495,130.006,audio_features,1czaOQAC0PBbMYaTDOpxmv,spotify:track:1czaOQAC0PBbMYaTDOpxmv,https://api.spotify.com/v1/tracks/1czaOQAC0PBbMYaTDOpxmv,https://api.spotify.com/v1/audio-analysis/1czaOQAC0PBbMYaTDOpxmv,173373,4
The Flood,Escape The Fate,0.394,0.946,8,-5.014,1,0.151,0.000386,0,0.176,0.513,187.928,audio_features,6o8DJfcrzFXqAmyDNQr8Fk,spotify:track:6o8DJfcrzFXqAmyDNQr8Fk,https://api.spotify.com/v1/tracks/6o8DJfcrzFXqAmyDNQr8Fk,https://api.spotify.com/v1/audio-analysis/6o8DJfcrzFXqAmyDNQr8Fk,213027,4
Thomas,A Perfect Circle,0.357,0.599,1,-8.304,0,0.033,0.00555,0.814,0.111,0.138,167.823,audio_features,1ScZXVXbtc0nE5SJ23lbfI,spotify:track:1ScZXVXbtc0nE5SJ23lbfI,https://api.spotify.com/v1/tracks/1ScZXVXbtc0nE5SJ23lbfI,https://api.spotify.com/v1/audio-analysis/1ScZXVXbtc0nE5SJ23lbfI,209373,4
Kill Me,Make the Girl Dance,0.743,0.728,4,-2.626,0,0.0716,0.0542,0.000234,0.0705,0.771,127.983,audio_features,0IbCKQ47eMjDIf2c7jNp0N,spotify:track:0IbCKQ47eMjDIf2c7jNp0N,https://api.spotify.com/v1/tracks/0IbCKQ47eMjDIf2c7jNp0N,https://api.spotify.com/v1/audio-analysis/0IbCKQ47eMjDIf2c7jNp0N,261384,4
Into The Groove,Madonna,0.729,0.856,10,-4.164,0,0.035,0.0658,0.00832,0.0691,0.804,116.467,audio_features,2m0M7YqCy4lXfedh18qd8N,spotify:track:2m0M7YqCy4lXfedh18qd8N,https://api.spotify.com/v1/tracks/2m0M7YqCy4lXfedh18qd8N,https://api.spotify.com/v1/audio-analysis/2m0M7YqCy4lXfedh18qd8N,285093,4
Du Riechst So Gut,Rammstein,0.676,0.747,3,-7.732,1,0.0308,0.000111,0.203,0.356,0.797,111.85,audio_features,4yUcHLkHUwAPpKN0Uvdo8I,spotify:track:4yUcHLkHUwAPpKN0Uvdo8I,https://api.spotify.com/v1/tracks/4yUcHLkHUwAPpKN0Uvdo8I,https://api.spotify.com/v1/audio-analysis/4yUcHLkHUwAPpKN0Uvdo8I,291660,4
Heroína,SUMO,0.609,0.495,9,-10.328,1,0.0325,0.0422,0.00302,0.305,0.272,92.035,audio_features,7ERzS9KIggtCp9oslPzEc0,spotify:track:7ERzS9KIggtCp9oslPzEc0,https://api.spotify.com/v1/tracks/7ERzS9KIggtCp9oslPzEc0,https://api.spotify.com/v1/audio-analysis/7ERzS9KIggtCp9oslPzEc0,341827,4
Princesa,Joaquin Sabina Y Viceversa,0.571,0.706,7,-5.855,1,0.0281,0.321,0,0.45,0.414,119.991,audio_features,0ycxYAX6UbfhOFk7XiorRc,spotify:track:0ycxYAX6UbfhOFk7XiorRc,https://api.spotify.com/v1/tracks/0ycxYAX6UbfhOFk7XiorRc,https://api.spotify.com/v1/audio-analysis/0ycxYAX6UbfhOFk7XiorRc,242880,4
Drops In The River,Fleet Foxes,0.528,0.312,2,-10.711,1,0.0256,0.0708,3.07e-05,0.185,0.085,106.074,audio_features,129ziQrqgGBdNnhrRkGW4L,spotify:track:129ziQrqgGBdNnhrRkGW4L,https://api.spotify.com/v1/tracks/129ziQrqgGBdNnhrRkGW4L,https://api.spotify.com/v1/audio-analysis/129ziQrqgGBdNnhrRkGW4L,253080,4
Stand Up,Flobots,0.669,0.729,7,-7.237,1,0.289,0.151,0.00022,0.646,0.52,97.877,audio_features,3yoZpOB5ro75ENWjl5F2z7,spotify:track:3yoZpOB5ro75ENWjl5F2z7,https://api.spotify.com/v1/tracks/3yoZpOB5ro75ENWjl5F2z7,https://api.spotify.com/v1/audio-analysis/3yoZpOB5ro75ENWjl5F2z7,278560,4
Back In Time,V V Brown,0.391,0.821,8,-4.548,1,0.05,0.00802,0,0.238,0.547,119.988,audio_features,2rAYKaI1uav6EH0unyWESS,spotify:track:2rAYKaI1uav6EH0unyWESS,https://api.spotify.com/v1/tracks/2rAYKaI1uav6EH0unyWESS,https://api.spotify.com/v1/audio-analysis/2rAYKaI1uav6EH0unyWESS,251667,4
Peligroso Pop,Plastilina Mosh,0.713,0.907,6,-4.132,0,0.0336,0.000468,0.00524,0.0846,0.739,135.055,audio_features,5lwPvoxq9H3eAawY4236zP,spotify:track:5lwPvoxq9H3eAawY4236zP,https://api.spotify.com/v1/tracks/5lwPvoxq9H3eAawY4236zP,https://api.spotify.com/v1/audio-analysis/5lwPvoxq9H3eAawY4236zP,216600,4
Fire Eye\'d Boy,Broken Social Scene,0.431,0.94,9,-7.574,1,0.0425,0.005,0.862,0.231,0.752,151.267,audio_features,508DaBmbskpmQoU11CWhQq,spotify:track:508DaBmbskpmQoU11CWhQq,https://api.spotify.com/v1/tracks/508DaBmbskpmQoU11CWhQq,https://api.spotify.com/v1/audio-analysis/508DaBmbskpmQoU11CWhQq,238920,4
Help I\'m Alive,Metric,0.57,0.884,5,-4.55,0,0.0601,0.00826,0.00322,0.364,0.405,118.485,audio_features,0cahtHEywK64NSWqm2SDTi,spotify:track:0cahtHEywK64NSWqm2SDTi,https://api.spotify.com/v1/tracks/0cahtHEywK64NSWqm2SDTi,https://api.spotify.com/v1/audio-analysis/0cahtHEywK64NSWqm2SDTi,286013,4
Maybe,Sick Puppies,0.437,0.913,7,-4.315,1,0.0972,0.0171,0,0.284,0.537,167.861,audio_features,3K3qKMsD5P9PRCbBV4lvgd,spotify:track:3K3qKMsD5P9PRCbBV4lvgd,https://api.spotify.com/v1/tracks/3K3qKMsD5P9PRCbBV4lvgd,https://api.spotify.com/v1/audio-analysis/3K3qKMsD5P9PRCbBV4lvgd,206120,4
Eighties Fan,Camera Obscura,0.365,0.554,7,-9.994,1,0.0624,0.21,2.05e-06,0.0959,0.545,132.611,audio_features,13de51kSAksOFgKFvKmrpc,spotify:track:13de51kSAksOFgKFvKmrpc,https://api.spotify.com/v1/tracks/13de51kSAksOFgKFvKmrpc,https://api.spotify.com/v1/audio-analysis/13de51kSAksOFgKFvKmrpc,262000,4
